,location,latitude,longitude,country
12798,"Patos, Patos - PB, Brazil",-7.0258285,-37.2766817,Brasil
12799,"Los Ángeles, California 90037, EE. UU.",34.0536909,-118.242766,United States
12800,"Ginatilan, Cebu, Philippines",9.5698839,123.3124232,Pilipinas / Philippines
12801,"Kawaguchi, Prefectura de Saitama, Japón",35.8078228,139.7241054,日本
12802,"Minnesota, EE. UU.",45.9896587,-94.6113288,United States
12803,"Southfield, Michigan, United States",42.4733689,-83.2218731,United States
12804,"Muenster, TX 76252, USA",33.6515343,-97.3762777,United States
12805,"66700 Argelès-sur-Mer, France",42.5463732,3.024732,France
12806,"Ucayali, Perú",-9,-73.5,Perú
12807,"Paros, Greece",37.0651048,25.1921674,Ελλάς
12808,"Bishop, CA 93514, USA",37.363679,-118.39524,United States
12809,"Waterbury, VT, USA",44.33712535,-72.75549721,United States
12810,"Oxnard, CA 93035, USA",34.1976308,-119.1803818,United States
12811,"Huddy, KY, USA",37.5948252,-82.2754187,United States
12812,"Fremont, California, United States",37.5482697,-121.988571,United States
12813,"Millen, GA 30442, USA",32.8040512,-81.9492812,United States
12814,"10 de Octubre, La Habana, Cuba",23.1210158,-82.332463,Cuba
12815,"Santo Domingo Este, República Dominicana",18.4936515,-69.8383703,República Dominicana
12816,"Ukiah, CA 95482, USA",39.1501662,-123.2077861,United States
12817,"Malé, Maldives",4.1779879,73.5107387,ދިވެހިރާއްޖެ
12818,"071 01 Michalovce, Slovakia",48.75569875,21.91512114,Slovensko
12819,"Claremont, NH, USA",43.377105,-72.347031,United States
12820,"Holland, OH 43528, USA",41.621718,-83.711604,United States
12821,"Caseros, Buenos Aires Province, Argentina",-34.607366,-58.5661311,Argentina
12822,"Granville, MA, USA",36.3210127,-78.6593963,United States
12823,"Cedar, Oak Grove, MN 55011, USA",45.319687,-93.2860626,United States
12824,"Rafaela, Santa Fe, Argentina",-31.2526923,-61.4916758,Argentina
12825,"Kvinesdal, Norway",58.51813075,6.95396102,Norge
12826,"Mary, Turkmenistan",37.1302916,62.4019513,Türkmenistan
12827,"Brilliant, AL, USA",34.0253797,-87.7583574,United States
12828,"Kamiah, ID 83536, USA",46.2270934,-116.0290222,United States
12829,"Teruel, Spain",40.6005259,-0.922928175,España
12830,"Raymore, MO 64083, USA",38.80943385,-94.47672771,United States
12831,"Santa Rosa de Calamuchita, Córdoba, Argentina",-32.0644855,-64.5396135,Argentina
12832,"Zipaquirá, Cundinamarca, Colombia",5.0234748,-74.0039818,Colombia
12833,"Swellendam, 6740, South Africa",-34.0244168,20.44203112,South Africa
12834,"North Bend, OH, USA",39.1525576,-84.7480038,United States
12835,"Soursop Drive, Trinidad and Tobago",10.495447,-61.3739827,Trinidad and Tobago
12836,"Indianapolis, IN, USA",39.7683331,-86.1583502,United States
12837,"Corozal, Belize",18.2242711,-88.29194388,Belize
12838,"Strasbourg, France",48.584614,7.7507127,France
12839,"Vörå, Finland",63.1304959,22.250699,Suomi / Finland
12840,"Brampton, ON, Canada",43.6858146,-79.7599337,Canada
12841,"Philadelphia, PA 19115, USA",40.0911796,-75.0323189,United States
12842,"Adamsville, RI 02801, USA",41.5543106,-71.1292313,United States
12843,"Bowral NSW 2576, Australia",-34.4816626,150.4177868,Australia
12844,"Wofford Heights, CA 93285, USA",35.7105005,-118.473699,United States
12845,"Versailles, KY 40383, USA",38.052576,-84.7299464,United States
12846,"6162 Mutters, Austria",47.22217092,11.37428177,Österreich
12847,"Trece Martires City, Cavite, Philippines",14.2813948,120.8658654,Pilipinas / Philippines
12848,"Longview, Washington, EE. UU.",46.1377048,-122.934462,United States
12849,"El Quisco, El Quisco, Valparaiso, Chile",-33.3834812,-71.6917211,Chile
12850,"Monywa, Myanmar (Burma)",22.21360045,95.34222511,မြန်မာ
12851,"Ridge Farm, IL 61870, USA",39.8955918,-87.6519669,United States
12852,"Bataan, Philippines",14.666667,120.416667,Pilipinas / Philippines
12853,"Versoix, Switzerland",46.2767572,6.168958,Schweiz/Suisse/Svizzera/Svizra
12854,"Villa Sarmiento, Provincia de Buenos Aires, Argentina",-34.6351149,-58.5735769,Argentina
12855,"Seri Kembangan, Selangor, Malaysia",3.0340649,101.7055684,Malaysia
12856,"Syosset, NY, USA",40.8262101,-73.502068,United States
12857,"Bilston, UK",52.5700229,-2.0822333,United Kingdom
12858,"Couva, Trinidad y Tobago",10.4223291,-61.458708,Trinidad and Tobago
12859,"Guadalupe 13841, Perú",-9.0129254,-78.0628227,Perú
12860,"Cuyapo, Nueva Ecija, Philippines",15.77749,120.6622842,Pilipinas / Philippines
12861,"Vernon Hills, Illinois, EE. UU.",42.2204892,-87.9803604,United States
12862,"Alajuela Province, La Fortuna, Costa Rica",10.47212595,-84.64424319,Costa Rica
12863,"Mildura VIC 3500, Australia",-34.1847265,142.1624972,Australia
12864,"Rosemount, Minnesota, EE. UU.",44.7391873,-93.12611,United States
12865,"Thomasville, GA, USA",30.8365815,-83.9787808,United States
12866,"New York, NY 10016, USA",40.7587979,-73.9623427,United States
12867,"Lake Placid, NY 12946, USA",44.279621,-73.979874,United States
12868,"Aargau, Switzerland",47.412396,8.1948321,Schweiz/Suisse/Svizzera/Svizra
12869,"Hamlin, TX 79520, USA",32.8846756,-100.1296238,United States
12870,"Uitenhage, South Africa",-33.7678979,25.3978174,South Africa
12871,Yevpatoriya 97400,45.1907635,33.3679049,Україна
12872,"Derbyshire, UK",53.1185033,-1.556617931,United Kingdom
12873,"McDonough, GA, USA",33.4473361,-84.1468616,United States
12874,"Sammamish, WA, USA",47.6088445,-122.0423067,United States
12875,"TKCA 1ZZ, Islas Turcas y Caicos",21.78311066,-72.1996901,Turks and Caicos Islands
12876,"Rionegro, Rionegro, Antioquia, Colombia",6.1536166,-75.3741691,Colombia
12877,"Baghdad, Iraq",33.3024309,44.3787992,العراق
12878,"Holmes Beach, Florida, United States",27.50569215,-82.7144593,United States
12879,"Union City, Nevada",39.3099652,-119.6456395,United States
12880,"Dublin, NH, USA",42.9075823,-72.0625817,United States
12881,"Río Tercero, Córdoba, Argentina",-32.2543565,-63.6391207,Argentina
12882,"Idaho City, ID 83631, USA",43.8280309,-115.8344968,United States
12883,"Chatham-Kent, ON, Canada",42.41833,-82.0898417,Canada
12884,"Warsaw, ND 58261, USA",48.2960972,-97.254795,United States
12885,"Opico, El Salvador",13.86210415,-89.35966645,El Salvador
12886,"Algiers, Algeria",36.7753606,3.0601882,Algérie / ⵍⵣⵣⴰⵢⴻⵔ / الجزائر
12887,"Tenancingo de Degollado, Méx., México",18.9617223,-99.5930459,México
12888,"Maipú, Mendoza, Argentina",-32.9836929,-68.7879502,Argentina
12889,"Sleepy Hollow, NY 10591, USA",41.085652,-73.8584684,United States
12890,"Shelly Beach, Margate, South Africa",-30.8165322,30.40502,South Africa
12891,"Agawam, Massachusetts",42.066186,-72.6484627,United States
12892,"Indianapolis, Indiana, United States",39.7683331,-86.1583502,United States
12893,"Punto Fijo, Falcón, Venezuela",11.6931716,-70.1917178,Venezuela
12894,"Leeds, AL, USA",33.4978545,-86.58523164,United States
12895,"Valletta, Malta",35.8989818,14.5136759,Malta
12896,"26441 Jever, Germany",53.5499199,7.9196079,Deutschland
12897,"New Hope, Minnesota, EE. UU.",45.0347176,-93.3861037,United States
12898,"Piotrków Trybunalski, Poland",51.412854,19.68868375,Polska
12899,"Indian River, MI 49749, USA",45.423667,-84.6018842,United States
12900,"Bonney Lake, WA, USA",47.1870191,-122.1702293,United States
12901,"Tagbilaran City, Bohol, Philippines",9.6402611,123.8559809,Pilipinas / Philippines
12902,"Scottsdale, Arizona, United States",33.4942189,-111.9260184,United States
12903,"Freeport, FL, USA",30.4982516,-86.1360517,United States
12904,"Loganville, GA 30052, USA",33.8389977,-83.9007382,United States
12905,"26013 Crema CR, Italy",45.36233944,9.682138739,Italia
12906,"69151 Neckargemünd, Germany",49.3961668,8.8234171,Deutschland
12907,"Toa Payoh, Singapore",1.3353906,103.8497414,Singapore
12908,"La Esmeralda, Barranquilla, Atlántico, Colombia",10.9672188,-74.81922304,Colombia
12909,"Talca, Maule, Chile",-35.4266305,-71.6661153,Chile
12910,"Mata Tenatito, Ver., México",18.7216193,-96.6613154,México
12911,"Medellín, Antioquia, Colombia",6.2443382,-75.573553,Colombia
12912,"Hailsham, UK",50.86282295,0.2730609,United Kingdom
12913,"Swissvale, PA, USA",40.4236801,-79.8828275,United States
12914,"Indiana, USA",40.3270127,-86.1746933,United States
12915,"Warren, PA 16365, USA",41.8119602,-79.2654452,United States
12916,"Rauma, Finland",61.1289148,21.5039401,Suomi / Finland
12917,"El Dorado, KS 67042, USA",37.81724,-96.8622524,United States
12918,"Newark, NY 14513, USA",43.0467301,-77.0952516,United States
12919,"Duncan, OK 73533, USA",34.5023029,-97.9578129,United States
12920,"Newnan, GA, USA",33.3806716,-84.7996573,United States
12921,"Pooler, GA, USA",32.1158983,-81.2495131,United States
12922,"Nampa, ID, USA",43.5737361,-116.559631,United States
12923,"Departamento de Florida, Uruguay",-25.594837,-54.5721741,Argentina
12924,"Schaumburg, IL, USA",42.0333608,-88.083406,United States
12925,"Statesville, NC, USA",35.7826363,-80.8872959,United States
12926,"1380 Lasne, Belgium",50.66433245,4.474567299,België / Belgique / Belgien
12927,"Mill Valley, California, United States",37.9060368,-122.5449763,United States
12928,"Principado de Asturias, España",43.3133868,-5.94192,España
12929,Diamond Bar,34.0286226,-117.8103367,United States
12930,"Ciudad Bolívar, Venezuela",8.1076967,-63.5403687,Venezuela
12931,"Dumont, NJ 07628, USA",40.9406541,-73.9968051,United States
12932,"Hollister, FL 32148, USA",29.6227462,-81.8136989,United States
12933,"Boulogne-Billancourt, France",48.8356649,2.240206,France
12934,"Bay Minette, AL 36507, USA",30.8759255,-87.77662116,United States
12935,"Bath, PA 18014, USA",40.726519,-75.3934911,United States
12936,"Bondville, Winhall, VT 05340, USA",43.1444127,-72.8783775,United States
12937,"Quilmes, Buenos Aires Province, Argentina",-34.7303025,-58.268868,Argentina
12938,"Belper DE56, UK",53.0025331,-1.4805248,United Kingdom
12939,"East Greenbush, NY, USA",42.5909135,-73.7017858,United States
12940,"Quatre Bornes, Mauritius",-20.27402615,57.47163286,Mauritius
12941,"Birmingham, Birmingham, West Midlands, UK",52.45124,-1.937937,United Kingdom
12942,"North Massapequa, NY, USA",40.7004163,-73.4626056,United States
12943,"Broomfield, CO, USA",39.9403995,-105.05208,United States
12944,"Gladstone QLD 4680, Australia",-23.8464223,151.2629467,Australia
12945,"San Luis Río Colorado, Sonora, Mexico",32.4517957,-114.7652542,México
12946,"North Carolina, USA",35.6729639,-79.0392919,United States
12947,"Kalona, IA 52247, USA",41.483118,-91.7061856,United States
12948,"Pácora, Caldas, Colombia",5.5272323,-75.4594449,Colombia
12949,"69100 Villeurbanne, France",45.77019156,4.884501429,France
12950,"Ruther Glen, VA 22546, USA",37.9287494,-77.4558151,United States
12951,"Bath, United Kingdom",51.3813864,-2.3596963,United Kingdom
12952,"Chorrillos, Peru",-12.19234965,-77.00896234,Perú
12953,"Harrow, UK",51.59682715,-0.337304618,United Kingdom
12954,"Mt Carmel, IL 62863, USA",38.4108801,-87.7614174,United States
12955,"Avenell Heights QLD 4670, Australia",-24.8896919,152.3649484,Australia
12956,"Lafayette, Indiana, United States",40.4211664,-86.8943695,United States
12957,"Caibarién, Cuba",22.524317,-79.471931,Cuba
12958,"Chatsworth, Los Angeles, CA, USA",34.2595715,-118.6023247,United States
12959,"Bucerías, Nay., Mexico",20.7555883,-105.3343517,México
12960,"Scottsboro, AL, USA",34.6731323,-86.0338765,United States
12961,"Guanajuato, Guanajuato, Mexico",21.0158848,-101.25284,México
12962,"Estado de Paraná, Brazil",-24.4842187,-51.8148872,Brasil
12963,"Coeburn, VA 24230, USA",36.9439917,-82.4640401,United States
12964,"Aurora, Colorado, United States",39.7405111,-104.8309947,United States
12965,"Ermelo, South Africa",-26.515556,29.992222,South Africa
12966,"Arlington, VA, EE. UU.",38.8769326,-77.0893094,United States
12967,"Wisconsin, EE. UU.",44.4308975,-89.6884637,United States
12968,"Marlborough, MA, USA",42.3459271,-71.5522874,United States
12969,"31690 Ezcároz, Navarra, España",42.887167,-1.0972635,España
12970,"Fort Leonard Wood, MO, USA",37.70114,-92.16933029,United States
12971,"Cagua 2122, Aragua, Venezuela",10.1796632,-67.4606765,Venezuela
12972,"Ridgecrest, CA 93555, USA",35.6225064,-117.6699414,United States
12973,"Salt Lake City, Utah 84104, EE. UU.",40.7596198,-111.8867975,United States
12974,"Clovis, California, United States",36.8252277,-119.7029194,United States
12975,"Pedregal, Panamá",9.0728036,-79.4265921,Panamá
12976,"Newport, OR, USA",44.636755,-124.053442,United States
12977,"Girard, PA, USA",42.0003907,-80.3187645,United States
12978,"Chandler, Arizona, United States",33.3061605,-111.84125,United States
12979,"Chiang Mai, Thailand",18.7882778,98.9858802,ประเทศไทย
12980,"Bath, UK",51.3813864,-2.3596963,United Kingdom
12981,"Gangtok, Sikkim, India",27.329046,88.6122673,India
12982,"Osprey, FL, USA",27.1903895,-82.479232,United States
12983,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,Malaysia
12984,"Neubrandenburg, Germany",53.5574458,13.2602781,Deutschland
12985,"San Cristóbal, Venezuela",7.7756663,-72.2214154,Venezuela
12986,"Minglanilla, Cebu, Philippines",10.2457144,123.7964277,Pilipinas / Philippines
12987,"Reus, Tarragona, Spain",41.1555564,1.1076133,España
12988,"Veszprém, Hungary",47.0928058,17.9140147,Magyarország
12989,"Chadbourn, NC 28431, USA",34.3221129,-78.8269664,United States
12990,"Piedmont, MO 63957, USA",37.154497,-90.6956872,United States
12991,"Concepción, Concepción, Región del Bío-Bío, Chile",-36.8270795,-73.0502399,Chile
12992,"Lusby, MD 20657, USA",38.3721012,-76.4412805,United States
12993,"Brentwood, NY, USA",40.7812093,-73.2462273,United States
12994,"Everett, Washington, United States",47.9673056,-122.201399,United States
12995,"Mahebourg, Mauritius",-20.4111041,57.7060616,Mauritius
12996,"Port Richey, FL, USA",28.2716755,-82.7195451,United States
12997,"Vila Velha - ES, Brazil",-20.3297037,-40.2920174,Brasil
12998,"Cotonou, Benin",6.3676953,2.4252507,Bénin
12999,"Upland, CA, USA",34.09751,-117.6483876,United States
13000,"Riverside, California, United States",33.9533546,-117.3961623,United States
13001,"Halesowen, UK",52.4492074,-2.0514646,United Kingdom
13002,"Marshall, MO 65340, USA",39.1230777,-93.1968704,United States
13003,"Tetovo, Macedonia (FYROM)",42.0068297,20.9728556,Северна Македонија
13004,"San Juan Sacatepéquez, Guatemala",14.78429445,-90.65791084,Guatemala
13005,"Hudson, WI 54016, USA",44.9751273,-92.7556281,United States
13006,"Castries, St Lucia",13.90904385,-60.97792414,Saint Lucia
13007,"Barnsley, UK",53.5527719,-1.4827755,United Kingdom
13008,"Lake Placid, FL 33852, USA",27.2930999,-81.3628502,United States
13009,"Carling, Canada",45.3973598,-75.7094997,Canada
13010,"Danli, Honduras",14.0324698,-86.5682844,Honduras
13011,"Tiquipaya, Bolivia",-17.3381676,-66.2188861,Bolivia
13012,"DeRidder, LA 70634, USA",30.846201,-93.289281,United States
13013,"Juncos, Puerto Rico",18.2280547,-65.9212251,United States
13014,"Frontera, Tab., Mexico",18.5321825,-92.6461428,México
13015,"Hiroshima Prefecture, Japan",34.5666725,132.753565,日本
13016,"Kaufman, TX, USA",32.601641,-96.3375126,United States
13017,"Exton, PA, USA",40.02985865,-75.62897764,United States
13018,"Hanford, CA 93230, USA",36.3269556,-119.652401,United States
13019,"Hancock, MD 21750, USA",39.7006525,-78.1822613,United States
13020,"Valledupar, Cesar, Colombia",10.4651733,-73.2529512,Colombia
13021,"Columbia, TN, USA",46.2947665,-117.9174697,United States
13022,"Calle San José, San Pedro de Poás, Costa Rica",10.0722279,-84.2454705,Costa Rica
13023,"Ogden, UT, USA",41.2230048,-111.9738429,United States
13024,"Flowood, MS, USA",32.3092861,-90.1386811,United States
13025,"Jaén, Perú",-5.6845697,-79.0604248,Perú
13026,"8766 Nørre Snede, Denmark",55.9654168,9.3931535,Danmark
13027,"Valverde, República Dominicana",19.5820464,-71.0461119,República Dominicana
13028,"Frome BA11, UK",51.4821498,0.4218485,United Kingdom
13029,"North Dakota, United States",47.6201461,-100.540737,United States
13030,"Conover, NC 28613, USA",35.7065004,-81.2184383,United States
13031,"Humacao, Puerto Rico",18.1491849,-65.8250136,United States
13032,"New Port Richey, Florida, EE. UU.",28.2441768,-82.7192671,United States
13033,"Corvallis, MT 59828, USA",46.318423,-114.1145045,United States
13034,"Berkley, MA, USA",41.9441774,-94.1137041,United States
13035,"Carretera a El Salvador, Guatemala",14.5268138,-90.4666866,Guatemala
13036,"Kirksey, KY, USA",36.6986669,-88.3953181,United States
13037,"Jagüey Grande, Cuba",22.5268519,-81.1287426,Cuba
13038,"Majdanpek, Serbia",44.4224552,21.9359228,Србија
13039,"Flateby, Norway",59.8292738,11.153367,Norge
13040,"Wallkill, NY 12589, USA",41.6056492,-74.1840358,United States
13041,"Lower Austria, Austria",48.2817813,15.7632457,Österreich
13042,"Aiken, SC, USA",33.5723191,-81.6182086,United States
13043,"Saint Cloud, Minnesota",45.5616075,-94.1642004,United States
13044,"23500 Uusikaupunki, Finland",60.79796606,21.42749387,Suomi / Finland
13045,"Elk Park, NC 28622, USA",36.1584895,-81.9816488,United States
13046,"Waupaca, WI 54981, USA",44.4927889,-88.9650419,United States
13047,"Bethesda, Maryland, EE. UU.",38.98127255,-77.12335871,United States
13048,"Lafayette, IN, USA",40.4211664,-86.8943695,United States
13049,"Arandas, Jal., México",20.74931205,-102.3142822,México
13050,"West Seneca, NY, USA",42.8395833,-78.7541466,United States
13051,"Wahiawā, HI, USA",21.5006241,-158.016672,United States
13052,"Pacasmayo, Perú",-7.4256489,-79.4339502,Perú
13053,"Los Lunas, NM, USA",34.8142093,-106.7613067,United States
13054,"Weiden, Germany",49.8068258,7.3007004,Deutschland
13055,"Bakersfield, California, United states",35.3738712,-119.0194639,United States
13056,"Springfield, VA, EE. UU.",38.7767435,-77.18070193,United States
13057,"Fox Lake, IL, USA",42.3966874,-88.1836965,United States
13058,"Lenox, GA, USA",33.8455868,-84.3577479,United States
13059,"Greenville, WI 54942, USA",44.3007609,-88.5369791,United States
